Day,Time,State,Airport,Temperature,Humidity,Wind Speed,Wind Direction,Station Pressure,Sea Level Pressure
11.0,1250.0,"California","LAX",71.0,59.0,10.0,260.0,29.61,145.0
11.0,1350.0,"California","LAX",72.0,55.0,8.0,260.0,29.59,138.0
11.0,1450.0,"California","LAX",72.0,50.0,8.0,250.0,29.58,135.0
11.0,1550.0,"California","LAX",69.0,59.0,7.0,260.0,29.59,136.0
11.0,1650.0,"California","LAX",65.0,68.0,7.0,250.0,29.6,140.0
11.0,1750.0,"California","LAX",64.0,75.0,4.0,240.0,29.61,143.0
11.0,1850.0,"California","LAX",66.0,65.0,0.0,0.0,29.62,148.0
11.0,1950.0,"California","LAX",65.0,70.0,5.0,110.0,29.62,147.0
11.0,2050.0,"California","LAX",59.0,100.0,8.0,130.0,29.63,150.0
11.0,2150.0,"California","LAX",56.0,100.0,7.0,90.0,29.65,154.0
11.0,2250.0,"California","LAX",55.0,100.0,8.0,100.0,29.65,156.0
11.0,2350.0,"California","LAX",55.0,100.0,8.0,90.0,29.65,156.0
12.0,50.0,"California","LAX",55.0,100.0,5.0,130.0,29.66,159.0
12.0,150.0,"California","LAX",54.0,100.0,5.0,130.0,29.66,160.0
12.0,250.0,"California","LAX",54.0,100.0,6.0,"VRB",29.65,158.0
12.0,350.0,"California","LAX",54.0,100.0,4.0,80.0,29.66,159.0
12.0,450.0,"California","LAX",54.0,100.0,6.0,140.0,29.67,163.0
12.0,550.0,"California","LAX",55.0,100.0,0.0,0.0,29.69,170.0
12.0,650.0,"California","LAX",55.0,100.0,0.0,0.0,29.71,177.0
12.0,750.0,"California","LAX",55.0,100.0,6.0,130.0,29.73,185.0
12.0,850.0,"California","LAX",56.0,100.0,6.0,100.0,29.74,187.0
12.0,950.0,"California","LAX",57.0,96.0,6.0,110.0,29.76,195.0
12.0,1050.0,"California","LAX",58.0,93.0,6.0,110.0,29.76,195.0
12.0,1150.0,"California","LAX",59.0,90.0,5.0,100.0,29.74,188.0
12.0,1250.0,"California","LAX",61.0,84.0,0.0,0.0,29.72,181.0
12.0,1350.0,"California","LAX",61.0,87.0,4.0,"VRB",29.69,171.0
12.0,1450.0,"California","LAX",60.0,90.0,10.0,270.0,29.7,175.0
12.0,1550.0,"California","LAX",59.0,90.0,3.0,210.0,29.68,170.0
12.0,1650.0,"California","LAX",57.0,96.0,6.0,240.0,29.71,179.0
12.0,1750.0,"California","LAX",56.0,100.0,4.0,230.0,29.74,187.0
12.0,1850.0,"California","LAX",57.0,96.0,7.0,260.0,29.76,193.0
12.0,1950.0,"California","LAX",57.0,96.0,9.0,260.0,29.78,200.0
12.0,2050.0,"California","LAX",57.0,96.0,6.0,260.0,29.79,206.0
12.0,2150.0,"California","LAX",58.0,93.0,5.0,210.0,29.8,209.0
12.0,2250.0,"California","LAX",57.0,93.0,8.0,270.0,29.82,215.0
12.0,2350.0,"California","LAX",58.0,87.0,4.0,160.0,29.81,211.0
13.0,50.0,"California","LAX",57.0,90.0,4.0,240.0,29.81,212.0
13.0,150.0,"California","LAX",58.0,87.0,3.0,340.0,29.8,209.0
13.0,250.0,"California","LAX",57.0,90.0,3.0,30.0,29.8,209.0
13.0,350.0,"California","LAX",57.0,90.0,0.0,0.0,29.8,209.0
13.0,450.0,"California","LAX",57.0,90.0,3.0,340.0,29.8,208.0
13.0,550.0,"California","LAX",56.0,90.0,0.0,0.0,29.81,213.0
13.0,650.0,"California","LAX",56.0,90.0,0.0,0.0,29.83,217.0
13.0,750.0,"California","LAX",55.0,90.0,6.0,340.0,29.85,226.0
13.0,850.0,"California","LAX",56.0,90.0,5.0,10.0,29.87,234.0
13.0,950.0,"California","LAX",58.0,84.0,4.0,290.0,29.89,241.0
13.0,1050.0,"California","LAX",59.0,87.0,8.0,260.0,29.89,239.0
13.0,1150.0,"California","LAX",60.0,86.0,8.0,260.0,29.86,229.0
13.0,1250.0,"California","LAX",60.0,84.0,8.0,250.0,29.83,221.0
13.0,1350.0,"California","LAX",60.0,86.0,11.0,260.0,29.83,219.0
13.0,1450.0,"California","LAX",60.0,86.0,9.0,260.0,29.83,219.0
13.0,1550.0,"California","LAX",59.0,90.0,9.0,270.0,29.83,218.0
13.0,1650.0,"California","LAX",57.0,96.0,8.0,260.0,29.82,217.0
13.0,1750.0,"California","LAX",57.0,100.0,8.0,270.0,29.84,221.0
13.0,1850.0,"California","LAX",58.0,97.0,9.0,260.0,29.85,225.0
13.0,1950.0,"California","LAX",57.0,100.0,6.0,260.0,29.86,228.0
13.0,2050.0,"California","LAX",57.0,100.0,0.0,0.0,29.86,230.0
13.0,2150.0,"California","LAX",57.0,100.0,0.0,0.0,29.87,232.0
13.0,2250.0,"California","LAX",56.0,100.0,0.0,0.0,29.86,230.0
13.0,2350.0,"California","LAX",57.0,96.0,4.0,"VRB",29.86,227.0
14.0,50.0,"California","LAX",54.0,100.0,0.0,0.0,29.84,222.0
14.0,150.0,"California","LAX",52.0,100.0,4.0,80.0,29.84,222.0
14.0,250.0,"California","LAX",52.0,100.0,3.0,70.0,29.84,221.0
14.0,350.0,"California","LAX",53.0,83.0,3.0,60.0,29.83,219.0
14.0,450.0,"California","LAX",52.0,80.0,4.0,100.0,29.83,217.0
14.0,550.0,"California","LAX",52.0,77.0,4.0,80.0,29.84,220.0
14.0,650.0,"California","LAX",53.0,72.0,4.0,70.0,29.85,224.0
14.0,750.0,"California","LAX",59.0,60.0,4.0,90.0,29.86,230.0
14.0,850.0,"California","LAX",64.0,52.0,4.0,"VRB",29.88,235.0
14.0,950.0,"California","LAX",70.0,39.0,5.0,360.0,29.88,235.0
14.0,1050.0,"California","LAX",75.0,33.0,7.0,10.0,29.87,231.0
14.0,1150.0,"California","LAX",78.0,29.0,5.0,20.0,29.83,221.0
14.0,1250.0,"California","LAX",74.0,48.0,8.0,250.0,29.81,214.0
14.0,1350.0,"California","LAX",70.0,66.0,9.0,260.0,29.79,206.0
14.0,1450.0,"California","LAX",66.0,70.0,9.0,250.0,29.79,205.0
14.0,1550.0,"California","LAX",65.0,68.0,7.0,250.0,29.78,204.0
14.0,1650.0,"California","LAX",62.0,81.0,6.0,260.0,29.78,203.0
14.0,1750.0,"California","LAX",60.0,93.0,7.0,260.0,29.79,205.0
14.0,1850.0,"California","LAX",60.0,100.0,5.0,250.0,29.79,207.0
14.0,1950.0,"California","LAX",59.0,100.0,4.0,250.0,29.79,206.0
14.0,2050.0,"California","LAX",61.0,93.0,0.0,0.0,29.78,203.0
14.0,2150.0,"California","LAX",60.0,90.0,0.0,0.0,29.78,201.0
14.0,2250.0,"California","LAX",60.0,75.0,3.0,"VRB",29.78,200.0
14.0,2350.0,"California","LAX",57.0,81.0,3.0,70.0,29.77,197.0
15.0,50.0,"California","LAX",61.0,56.0,5.0,60.0,29.76,195.0
15.0,150.0,"California","LAX",55.0,69.0,4.0,90.0,29.76,195.0
15.0,250.0,"California","LAX",56.0,62.0,4.0,90.0,29.76,195.0
15.0,350.0,"California","LAX",53.0,72.0,5.0,70.0,29.75,191.0
15.0,450.0,"California","LAX",53.0,66.0,3.0,60.0,29.75,191.0
15.0,550.0,"California","LAX",52.0,66.0,3.0,90.0,29.76,195.0
15.0,650.0,"California","LAX",55.0,57.0,4.0,70.0,29.77,200.0
15.0,750.0,"California","LAX",62.0,46.0,5.0,40.0,29.78,203.0
15.0,850.0,"California","LAX",65.0,45.0,5.0,60.0,29.8,207.0
15.0,950.0,"California","LAX",70.0,42.0,4.0,"VRB",29.81,211.0
15.0,1050.0,"California","LAX",74.0,33.0,3.0,70.0,29.8,209.0
15.0,1150.0,"California","LAX",75.0,36.0,6.0,160.0,29.78,202.0
15.0,1250.0,"California","LAX",74.0,43.0,6.0,"VRB",29.76,196.0
15.0,1350.0,"California","LAX",67.0,66.0,6.0,260.0,29.75,191.0
15.0,1450.0,"California","LAX",67.0,66.0,7.0,260.0,29.75,192.0
15.0,1550.0,"California","LAX",64.0,75.0,7.0,270.0,29.76,196.0
15.0,1650.0,"California","LAX",61.0,78.0,6.0,260.0,29.77,199.0
15.0,1750.0,"California","LAX",61.0,78.0,4.0,240.0,29.77,199.0
15.0,1850.0,"California","LAX",62.0,70.0,0.0,0.0,29.79,205.0
15.0,1950.0,"California","LAX",61.0,72.0,0.0,0.0,29.8,207.0
15.0,2050.0,"California","LAX",62.0,65.0,0.0,0.0,29.8,207.0
15.0,2150.0,"California","LAX",59.0,83.0,3.0,80.0,29.81,210.0
15.0,2250.0,"California","LAX",60.0,75.0,0.0,0.0,29.82,215.0
15.0,2350.0,"California","LAX",58.0,75.0,0.0,0.0,29.83,218.0
16.0,50.0,"California","LAX",55.0,83.0,3.0,120.0,29.83,216.0
16.0,150.0,"California","LAX",60.0,58.0,4.0,290.0,29.83,217.0
16.0,250.0,"California","LAX",54.0,75.0,0.0,0.0,29.84,220.0
16.0,350.0,"California","LAX",52.0,80.0,5.0,100.0,29.84,221.0
16.0,450.0,"California","LAX",52.0,80.0,0.0,0.0,29.84,221.0
16.0,550.0,"California","LAX",50.0,80.0,5.0,100.0,29.86,226.0
16.0,650.0,"California","LAX",55.0,64.0,3.0,"VRB",29.87,233.0
16.0,750.0,"California","LAX",59.0,54.0,0.0,0.0,29.89,239.0
16.0,850.0,"California","LAX",64.0,48.0,0.0,0.0,29.9,244.0
16.0,950.0,"California","LAX",68.0,41.0,4.0,120.0,29.92,251.0
16.0,1050.0,"California","LAX",72.0,29.0,7.0,140.0,29.92,249.0
16.0,1150.0,"California","LAX",75.0,25.0,0.0,0.0,29.9,242.0
16.0,1250.0,"California","LAX",73.0,30.0,7.0,230.0,29.89,240.0
16.0,1350.0,"California","LAX",74.0,27.0,6.0,240.0,29.87,233.0
16.0,1450.0,"California","LAX",71.0,32.0,8.0,240.0,29.87,232.0
16.0,1550.0,"California","LAX",73.0,27.0,9.0,280.0,29.87,234.0
16.0,1650.0,"California","LAX",71.0,25.0,7.0,340.0,29.89,240.0
16.0,1750.0,"California","LAX",69.0,23.0,7.0,340.0,29.9,244.0
16.0,1850.0,"California","LAX",67.0,24.0,5.0,290.0,29.91,246.0
16.0,1950.0,"California","LAX",67.0,23.0,4.0,"VRB",29.93,251.0
16.0,2050.0,"California","LAX",65.0,24.0,7.0,300.0,29.93,253.0
16.0,2150.0,"California","LAX",65.0,24.0,5.0,300.0,29.95,259.0
16.0,2250.0,"California","LAX",62.0,29.0,0.0,0.0,29.96,262.0
16.0,2350.0,"California","LAX",61.0,29.0,3.0,240.0,29.96,260.0
17.0,50.0,"California","LAX",56.0,44.0,0.0,0.0,29.96,259.0
17.0,150.0,"California","LAX",54.0,51.0,0.0,0.0,29.95,259.0
17.0,250.0,"California","LAX",49.0,66.0,0.0,0.0,29.95,260.0
17.0,350.0,"California","LAX",51.0,61.0,5.0,80.0,29.95,258.0
17.0,450.0,"California","LAX",50.0,66.0,0.0,0.0,29.95,259.0
17.0,550.0,"California","LAX",50.0,66.0,0.0,0.0,29.96,261.0
17.0,650.0,"California","LAX",55.0,45.0,0.0,0.0,29.96,262.0
17.0,750.0,"California","LAX",56.0,49.0,3.0,80.0,29.96,263.0
17.0,850.0,"California","LAX",59.0,44.0,6.0,130.0,29.98,267.0
17.0,950.0,"California","LAX",66.0,33.0,3.0,180.0,29.97,266.0
17.0,1050.0,"California","LAX",70.0,29.0,0.0,0.0,29.96,263.0
17.0,1150.0,"California","LAX",72.0,25.0,3.0,"VRB",29.94,255.0
17.0,1250.0,"California","LAX",75.0,20.0,3.0,"VRB",29.9,243.0
17.0,1350.0,"California","LAX",76.0,18.0,3.0,"VRB",29.88,235.0
17.0,1450.0,"California","LAX",71.0,36.0,8.0,260.0,29.87,235.0
17.0,1550.0,"California","LAX",69.0,31.0,7.0,280.0,29.88,237.0
17.0,1650.0,"California","LAX",64.0,34.0,8.0,270.0,29.88,236.0
17.0,1750.0,"California","LAX",66.0,29.0,0.0,0.0,29.87,234.0
17.0,1850.0,"California","LAX",67.0,29.0,5.0,"VRB",29.87,232.0
17.0,1950.0,"California","LAX",64.0,28.0,5.0,310.0,29.87,234.0
17.0,2050.0,"California","LAX",64.0,27.0,3.0,10.0,29.87,232.0
17.0,2150.0,"California","LAX",62.0,30.0,4.0,60.0,29.86,230.0
17.0,2250.0,"California","LAX",62.0,34.0,0.0,0.0,29.86,228.0
17.0,2350.0,"California","LAX",61.0,31.0,0.0,0.0,29.85,226.0
18.0,50.0,"California","LAX",55.0,44.0,3.0,70.0,29.86,226.0
18.0,150.0,"California","LAX",54.0,43.0,4.0,70.0,29.86,225.0
18.0,250.0,"California","LAX",55.0,39.0,0.0,0.0,29.85,223.0
18.0,350.0,"California","LAX",54.0,40.0,0.0,0.0,29.83,218.0
18.0,450.0,"California","LAX",50.0,50.0,0.0,0.0,29.83,219.0
18.0,550.0,"California","LAX",51.0,45.0,3.0,90.0,29.84,222.0
18.0,650.0,"California","LAX",56.0,34.0,4.0,"VRB",29.86,228.0
18.0,750.0,"California","LAX",58.0,32.0,0.0,0.0,29.87,232.0
18.0,850.0,"California","LAX",63.0,29.0,5.0,50.0,29.88,237.0
18.0,950.0,"California","LAX",68.0,25.0,3.0,"VRB",29.89,237.0
18.0,1050.0,"California","LAX",72.0,24.0,4.0,100.0,29.87,233.0
18.0,1150.0,"California","LAX",76.0,21.0,3.0,"VRB",29.84,222.0
18.0,1250.0,"California","LAX",79.0,19.0,5.0,330.0,29.81,212.0
18.0,1350.0,"California","LAX",79.0,29.0,6.0,260.0,29.79,206.0
18.0,1450.0,"California","LAX",76.0,32.0,7.0,240.0,29.79,205.0
18.0,1550.0,"California","LAX",68.0,49.0,10.0,260.0,29.8,209.0
18.0,1650.0,"California","LAX",64.0,63.0,5.0,240.0,29.8,211.0
18.0,1750.0,"California","LAX",64.0,56.0,3.0,"VRB",29.82,217.0
18.0,1850.0,"California","LAX",64.0,56.0,0.0,0.0,29.84,223.0
18.0,1950.0,"California","LAX",64.0,61.0,3.0,"VRB",29.85,226.0
18.0,2050.0,"California","LAX",63.0,60.0,0.0,0.0,29.87,232.0
18.0,2150.0,"California","LAX",62.0,50.0,5.0,60.0,29.88,233.0
18.0,2250.0,"California","LAX",63.0,38.0,5.0,"VRB",29.87,232.0
18.0,2350.0,"California","LAX",61.0,41.0,7.0,50.0,29.87,228.0
19.0,50.0,"California","LAX",65.0,31.0,7.0,30.0,29.85,223.0
19.0,150.0,"California","LAX",57.0,42.0,0.0,0.0,29.85,223.0
19.0,250.0,"California","LAX",57.0,41.0,0.0,0.0,29.84,221.0
19.0,350.0,"California","LAX",58.0,38.0,3.0,50.0,29.83,218.0
19.0,450.0,"California","LAX",52.0,53.0,3.0,80.0,29.84,220.0
19.0,550.0,"California","LAX",60.0,35.0,6.0,360.0,29.84,222.0
19.0,650.0,"California","LAX",58.0,38.0,4.0,30.0,29.85,224.0
19.0,750.0,"California","LAX",57.0,45.0,4.0,"VRB",29.85,224.0
19.0,850.0,"California","LAX",64.0,37.0,8.0,30.0,29.85,226.0
19.0,950.0,"California","LAX",70.0,31.0,7.0,20.0,29.85,224.0
19.0,1050.0,"California","LAX",74.0,29.0,7.0,40.0,29.83,217.0
19.0,1150.0,"California","LAX",78.0,26.0,4.0,"VRB",29.79,204.0
19.0,1250.0,"California","LAX",80.0,25.0,3.0,"VRB",29.76,194.0
19.0,1350.0,"California","LAX",80.0,27.0,6.0,240.0,29.73,185.0
19.0,1450.0,"California","LAX",73.0,50.0,10.0,260.0,29.73,186.0
19.0,1550.0,"California","LAX",67.0,57.0,9.0,260.0,29.75,190.0
19.0,1650.0,"California","LAX",64.0,73.0,5.0,250.0,29.75,192.0
19.0,1750.0,"California","LAX",62.0,84.0,5.0,250.0,29.75,190.0
19.0,1850.0,"California","LAX",64.0,70.0,4.0,220.0,29.75,190.0
19.0,1950.0,"California","LAX",61.0,84.0,0.0,0.0,29.74,189.0
19.0,2050.0,"California","LAX",63.0,78.0,0.0,0.0,29.73,183.0
19.0,2150.0,"California","LAX",62.0,58.0,4.0,30.0,29.72,179.0
19.0,2250.0,"California","LAX",64.0,40.0,3.0,"VRB",29.71,176.0
19.0,2350.0,"California","LAX",60.0,48.0,0.0,0.0,29.69,169.0
20.0,50.0,"California","LAX",61.0,41.0,6.0,"VRB",29.68,165.0
20.0,150.0,"California","LAX",57.0,47.0,0.0,0.0,29.67,162.0
20.0,250.0,"California","LAX",61.0,39.0,3.0,20.0,29.65,158.0
20.0,350.0,"California","LAX",53.0,55.0,3.0,40.0,29.64,154.0
20.0,450.0,"California","LAX",53.0,55.0,3.0,60.0,29.63,152.0
20.0,550.0,"California","LAX",51.0,59.0,6.0,80.0,29.65,156.0
20.0,650.0,"California","LAX",53.0,55.0,8.0,70.0,29.66,160.0
20.0,750.0,"California","LAX",54.0,72.0,8.0,80.0,29.67,163.0
20.0,850.0,"California","LAX",59.0,64.0,6.0,100.0,29.69,169.0
20.0,950.0,"California","LAX",62.0,70.0,7.0,90.0,29.69,170.0
20.0,1050.0,"California","LAX",65.0,61.0,5.0,100.0,29.67,164.0
20.0,1150.0,"California","LAX",68.0,61.0,6.0,90.0,29.63,152.0
20.0,1250.0,"California","LAX",67.0,71.0,7.0,250.0,29.6,142.0
20.0,1350.0,"California","LAX",64.0,87.0,9.0,240.0,29.59,138.0
20.0,1450.0,"California","LAX",63.0,93.0,7.0,230.0,29.58,133.0
20.0,1550.0,"California","LAX",60.0,100.0,8.0,230.0,29.58,135.0
20.0,1650.0,"California","LAX",58.0,100.0,7.0,260.0,29.58,134.0
20.0,1750.0,"California","LAX",57.0,100.0,4.0,240.0,29.58,134.0
20.0,1850.0,"California","LAX",58.0,100.0,0.0,0.0,29.58,134.0
20.0,1950.0,"California","LAX",58.0,97.0,4.0,100.0,29.58,133.0
20.0,2050.0,"California","LAX",57.0,100.0,7.0,80.0,29.58,135.0
20.0,2150.0,"California","LAX",57.0,100.0,9.0,80.0,29.58,135.0
20.0,2250.0,"California","LAX",57.0,90.0,9.0,80.0,29.58,134.0
20.0,2350.0,"California","LAX",57.0,87.0,5.0,130.0,29.58,131.0
21.0,50.0,"California","LAX",57.0,83.0,7.0,130.0,29.56,127.0
21.0,150.0,"California","LAX",57.0,83.0,6.0,70.0,29.56,126.0
21.0,250.0,"California","LAX",56.0,90.0,6.0,80.0,29.55,123.0
21.0,350.0,"California","LAX",57.0,87.0,6.0,70.0,29.57,130.0
21.0,450.0,"California","LAX",56.0,87.0,8.0,70.0,29.57,130.0
21.0,550.0,"California","LAX",56.0,87.0,7.0,70.0,29.59,136.0
21.0,650.0,"California","LAX",55.0,87.0,7.0,80.0,29.62,148.0
21.0,750.0,"California","LAX",55.0,90.0,4.0,80.0,29.64,154.0
21.0,850.0,"California","LAX",58.0,81.0,5.0,100.0,29.66,162.0
21.0,950.0,"California","LAX",60.0,75.0,8.0,100.0,29.67,165.0
21.0,1050.0,"California","LAX",62.0,67.0,3.0,"VRB",29.65,158.0
21.0,1150.0,"California","LAX",63.0,65.0,4.0,"VRB",29.63,151.0
21.0,1250.0,"California","LAX",61.0,84.0,16.0,240.0,29.63,151.0
21.0,1350.0,"California","LAX",61.0,78.0,16.0,270.0,29.61,145.0
21.0,1450.0,"California","LAX",60.0,80.0,14.0,260.0,29.63,153.0
21.0,1550.0,"California","LAX",59.0,83.0,11.0,250.0,29.62,149.0
21.0,1650.0,"California","LAX",57.0,93.0,8.0,250.0,29.63,151.0
21.0,1750.0,"California","LAX",57.0,96.0,7.0,240.0,29.65,156.0
21.0,1850.0,"California","LAX",57.0,96.0,6.0,240.0,29.66,161.0
21.0,1950.0,"California","LAX",57.0,96.0,5.0,230.0,29.67,165.0
21.0,2050.0,"California","LAX",56.0,100.0,3.0,240.0,29.68,167.0
21.0,2150.0,"California","LAX",56.0,97.0,6.0,100.0,29.7,174.0
21.0,2250.0,"California","LAX",56.0,97.0,6.0,90.0,29.71,176.0
21.0,2350.0,"California","LAX",54.0,100.0,6.0,70.0,29.71,177.0
22.0,50.0,"California","LAX",54.0,93.0,5.0,"VRB",29.71,178.0
22.0,150.0,"California","LAX",52.0,93.0,0.0,0.0,29.72,180.0
22.0,250.0,"California","LAX",51.0,92.0,4.0,100.0,29.72,182.0
22.0,350.0,"California","LAX",51.0,92.0,3.0,40.0,29.72,181.0
22.0,450.0,"California","LAX",49.0,97.0,0.0,0.0,29.72,183.0
22.0,550.0,"California","LAX",51.0,92.0,0.0,0.0,29.74,188.0
22.0,650.0,"California","LAX",51.0,92.0,4.0,"VRB",29.76,195.0
22.0,750.0,"California","LAX",52.0,89.0,4.0,120.0,29.78,200.0
22.0,850.0,"California","LAX",54.0,83.0,5.0,60.0,29.79,206.0
22.0,950.0,"California","LAX",58.0,78.0,4.0,"VRB",29.79,205.0
22.0,1050.0,"California","LAX",60.0,72.0,3.0,"VRB",29.77,200.0
22.0,1150.0,"California","LAX",63.0,48.0,5.0,100.0,29.75,191.0
22.0,1250.0,"California","LAX",63.0,56.0,3.0,220.0,29.71,180.0
22.0,1350.0,"California","LAX",63.0,68.0,0.0,0.0,29.72,181.0
22.0,1450.0,"California","LAX",64.0,68.0,5.0,230.0,29.72,181.0
22.0,1550.0,"California","LAX",60.0,84.0,6.0,250.0,29.72,181.0
22.0,1650.0,"California","LAX",57.0,93.0,9.0,260.0,29.72,181.0
22.0,1750.0,"California","LAX",56.0,97.0,8.0,270.0,29.71,179.0
22.0,1850.0,"California","LAX",58.0,90.0,0.0,0.0,29.71,178.0
22.0,1950.0,"California","LAX",57.0,93.0,3.0,"VRB",29.71,179.0
22.0,2050.0,"California","LAX",56.0,77.0,7.0,360.0,29.72,182.0
22.0,2150.0,"California","LAX",56.0,37.0,6.0,350.0,29.73,185.0
22.0,2250.0,"California","LAX",57.0,30.0,7.0,340.0,29.72,182.0
22.0,2350.0,"California","LAX",53.0,43.0,0.0,0.0,29.72,180.0
23.0,50.0,"California","LAX",50.0,61.0,4.0,80.0,29.7,175.0
23.0,150.0,"California","LAX",48.0,66.0,3.0,90.0,29.71,175.0
23.0,250.0,"California","LAX",49.0,64.0,0.0,0.0,29.71,178.0
23.0,350.0,"California","LAX",46.0,66.0,4.0,90.0,29.71,178.0
23.0,450.0,"California","LAX",48.0,54.0,0.0,0.0,29.71,177.0
23.0,550.0,"California","LAX",48.0,54.0,0.0,0.0,29.72,181.0
23.0,650.0,"California","LAX",45.0,63.0,0.0,0.0,29.74,186.0
23.0,750.0,"California","LAX",49.0,59.0,0.0,0.0,29.75,191.0
23.0,850.0,"California","LAX",54.0,49.0,0.0,0.0,29.77,200.0
23.0,950.0,"California","LAX",59.0,36.0,3.0,"VRB",29.79,204.0
23.0,1050.0,"California","LAX",63.0,31.0,3.0,150.0,29.78,203.0
23.0,1150.0,"California","LAX",63.0,33.0,6.0,260.0,29.77,199.0
23.0,1250.0,"California","LAX",64.0,33.0,7.0,240.0,29.76,196.0
23.0,1350.0,"California","LAX",64.0,38.0,9.0,210.0,29.76,194.0
23.0,1450.0,"California","LAX",63.0,35.0,9.0,230.0,29.75,193.0
23.0,1550.0,"California","LAX",62.0,34.0,6.0,250.0,29.76,198.0
23.0,1650.0,"California","LAX",61.0,39.0,4.0,200.0,29.77,198.0
23.0,1750.0,"California","LAX",61.0,36.0,3.0,180.0,29.79,206.0
23.0,1850.0,"California","LAX",60.0,35.0,3.0,220.0,29.81,212.0
23.0,1950.0,"California","LAX",59.0,41.0,6.0,230.0,29.83,220.0
23.0,2050.0,"California","LAX",58.0,27.0,8.0,170.0,29.83,219.0
23.0,2150.0,"California","LAX",57.0,27.0,6.0,180.0,29.85,226.0
23.0,2250.0,"California","LAX",58.0,24.0,6.0,160.0,29.87,231.0
23.0,2350.0,"California","LAX",55.0,34.0,7.0,320.0,29.89,239.0
24.0,50.0,"California","LAX",54.0,47.0,5.0,320.0,29.89,238.0
24.0,150.0,"California","LAX",51.0,48.0,0.0,0.0,29.9,240.0
24.0,250.0,"California","LAX",48.0,54.0,0.0,0.0,29.91,244.0
24.0,350.0,"California","LAX",46.0,58.0,0.0,0.0,29.89,240.0
24.0,450.0,"California","LAX",47.0,59.0,3.0,20.0,29.89,238.0
24.0,550.0,"California","LAX",42.0,71.0,3.0,130.0,29.9,242.0
24.0,650.0,"California","LAX",47.0,54.0,3.0,80.0,29.92,248.0
24.0,750.0,"California","LAX",49.0,52.0,4.0,70.0,29.93,253.0
24.0,850.0,"California","LAX",54.0,43.0,0.0,0.0,29.96,261.0
24.0,950.0,"California","LAX",58.0,36.0,0.0,0.0,29.97,266.0
24.0,1050.0,"California","LAX",62.0,34.0,3.0,"VRB",29.95,260.0
24.0,1150.0,"California","LAX",64.0,26.0,6.0,220.0,29.92,248.0
24.0,1250.0,"California","LAX",63.0,47.0,9.0,240.0,29.89,240.0
24.0,1350.0,"California","LAX",63.0,33.0,11.0,230.0,29.88,235.0
24.0,1450.0,"California","LAX",62.0,56.0,10.0,250.0,29.87,234.0
24.0,1550.0,"California","LAX",60.0,65.0,10.0,260.0,29.87,235.0
24.0,1650.0,"California","LAX",57.0,72.0,8.0,260.0,29.87,232.0
24.0,1750.0,"California","LAX",56.0,72.0,4.0,260.0,29.87,233.0
24.0,1850.0,"California","LAX",57.0,69.0,0.0,0.0,29.87,232.0
24.0,1950.0,"California","LAX",56.0,72.0,3.0,90.0,29.87,234.0
24.0,2050.0,"California","LAX",56.0,75.0,3.0,"VRB",29.89,239.0
24.0,2150.0,"California","LAX",52.0,83.0,5.0,50.0,29.9,243.0
24.0,2250.0,"California","LAX",51.0,69.0,6.0,80.0,29.9,240.0
24.0,2350.0,"California","LAX",53.0,57.0,6.0,"VRB",29.88,234.0
25.0,50.0,"California","LAX",53.0,52.0,4.0,50.0,29.86,229.0
25.0,150.0,"California","LAX",49.0,59.0,4.0,60.0,29.86,228.0
25.0,250.0,"California","LAX",47.0,63.0,3.0,50.0,29.85,223.0
25.0,350.0,"California","LAX",47.0,63.0,0.0,0.0,29.83,219.0
25.0,450.0,"California","LAX",48.0,56.0,5.0,60.0,29.82,216.0
25.0,550.0,"California","LAX",47.0,56.0,3.0,100.0,29.82,214.0
25.0,650.0,"California","LAX",48.0,54.0,3.0,"VRB",29.83,219.0
25.0,750.0,"California","LAX",50.0,48.0,0.0,0.0,29.84,222.0
25.0,850.0,"California","LAX",54.0,45.0,3.0,"VRB",29.85,226.0
25.0,950.0,"California","LAX",60.0,36.0,6.0,50.0,29.84,223.0
25.0,1050.0,"California","LAX",62.0,34.0,3.0,50.0,29.82,215.0
25.0,1150.0,"California","LAX",64.0,30.0,0.0,0.0,29.78,203.0
25.0,1250.0,"California","LAX",64.0,40.0,7.0,230.0,29.75,194.0
25.0,1350.0,"California","LAX",62.0,60.0,9.0,250.0,29.73,186.0
25.0,1450.0,"California","LAX",60.0,60.0,7.0,250.0,29.72,182.0
25.0,1550.0,"California","LAX",58.0,84.0,9.0,260.0,29.71,178.0
25.0,1650.0,"California","LAX",56.0,87.0,9.0,260.0,29.7,176.0
25.0,1750.0,"California","LAX",54.0,87.0,8.0,260.0,29.7,175.0
25.0,1850.0,"California","LAX",54.0,87.0,8.0,250.0,29.71,181.0
25.0,1950.0,"California","LAX",54.0,90.0,6.0,250.0,29.71,179.0
25.0,2050.0,"California","LAX",54.0,90.0,5.0,250.0,29.72,182.0
25.0,2150.0,"California","LAX",55.0,90.0,4.0,230.0,29.72,182.0
25.0,2250.0,"California","LAX",55.0,83.0,3.0,"VRB",29.71,178.0
25.0,2350.0,"California","LAX",50.0,96.0,4.0,100.0,29.7,172.0
26.0,50.0,"California","LAX",50.0,96.0,4.0,70.0,29.69,169.0
26.0,150.0,"California","LAX",50.0,93.0,6.0,40.0,29.67,162.0
26.0,250.0,"California","LAX",50.0,89.0,4.0,50.0,29.65,158.0
